id,Points,Time,Latitude,Longitude,Direction
1642,point 1642,20:58:34,22.92594,74.06889,Forward
1643,point 1643,20:59:34,22.92586,74.06886,Forward
1644,point 1644,21:00:34,22.92575,74.06884,Forward
1645,point 1645,21:01:34,22.9257,74.06882,Forward
1646,point 1646,21:02:34,22.92544,74.06882,Forward
1647,point 1647,21:03:34,22.92531,74.06883,Forward
1648,point 1648,21:04:34,22.92393,74.06911,Forward
1649,point 1649,21:05:34,22.92384,74.06914,Forward
1650,point 1650,21:06:34,22.92343,74.06921,Forward
1651,point 1651,21:07:34,22.92331,74.06922,Forward
1652,point 1652,21:08:34,22.92313,74.06922,Forward
1653,point 1653,21:09:34,22.92304,74.06921,Forward
1654,point 1654,21:10:34,22.92291,74.06917,Forward
1655,point 1655,21:11:34,22.92262,74.06902,Forward
1656,point 1656,21:12:34,22.92209,74.0686,Forward
1657,point 1657,21:13:34,22.92124,74.06784,Forward
1658,point 1658,21:14:34,22.92121,74.06782,Forward
1659,point 1659,21:15:34,22.92017,74.06694,Forward
1660,point 1660,21:16:34,22.92026,74.06681,Forward
1661,point 1661,21:17:34,22.92037,74.06667,Forward
1662,point 1662,21:18:34,22.92026,74.06681,Forward
1663,point 1663,21:19:34,22.92017,74.06694,Forward
1664,point 1664,21:20:34,22.91932,74.06621,Forward
1665,point 1665,21:21:34,22.91929,74.06619,Forward
1666,point 1666,21:22:34,22.91898,74.06592,Forward
1667,point 1667,21:23:34,22.91888,74.06582,Forward
1668,point 1668,21:24:34,22.91865,74.06563,Forward
1669,point 1669,21:25:34,22.91862,74.0656,Forward
1670,point 1670,21:26:34,22.9185,74.06551,Forward
1671,point 1671,21:27:34,22.91834,74.06537,Forward
1672,point 1672,21:28:34,22.91816,74.06525,Forward
1673,point 1673,21:29:34,22.91804,74.06518,Forward
1674,point 1674,21:30:34,22.91785,74.06509,Forward
1675,point 1675,21:31:34,22.91754,74.06499,Forward
1676,point 1676,21:32:34,22.91728,74.06495,Forward
1677,point 1677,21:33:34,22.91703,74.06496,Forward
1678,point 1678,21:34:34,22.91688,74.06498,Forward
1679,point 1679,21:35:34,22.91675,74.06501,Forward
1680,point 1680,21:36:34,22.91671,74.06503,Forward
1681,point 1681,21:37:34,22.91668,74.06503,Forward
1682,point 1682,21:38:34,22.91627,74.06521,Forward
1683,point 1683,21:39:34,22.91609,74.06526,Forward
1684,point 1684,21:40:34,22.91599,74.06528,Forward
1685,point 1685,21:41:34,22.91581,74.0653,Forward
1686,point 1686,21:42:34,22.91569,74.0653,Forward
1687,point 1687,21:43:34,22.91548,74.06527,Forward
1688,point 1688,21:44:34,22.91531,74.06521,Forward
1689,point 1689,21:45:34,22.91514,74.06512,Forward
1690,point 1690,21:46:34,22.91475,74.06485,Forward
1691,point 1691,21:47:34,22.91462,74.06477,Forward
1692,point 1692,21:48:34,22.91438,74.06468,Forward
1693,point 1693,21:49:34,22.91427,74.06465,Forward
1694,point 1694,21:50:34,22.91409,74.06462,Forward
1695,point 1695,21:51:34,22.9138,74.06461,Forward
1696,point 1696,21:52:34,22.91344,74.06467,Forward
1697,point 1697,21:53:34,22.91334,74.06468,Forward
1698,point 1698,21:54:34,22.91311,74.06473,Forward
1699,point 1699,21:55:34,22.91309,74.06474,Forward
1700,point 1700,21:56:34,22.91299,74.06476,Forward
1701,point 1701,21:57:34,22.91223,74.06504,Forward
1702,point 1702,21:58:34,22.91218,74.06508,Forward
1703,point 1703,21:59:34,22.9121,74.06513,Forward
1704,point 1704,22:00:34,22.91195,74.06528,Forward
1705,point 1705,22:01:34,22.91191,74.06534,Forward
1706,point 1706,22:02:34,22.91184,74.06548,Forward
1707,point 1707,22:03:34,22.9118,74.06566,Forward
1708,point 1708,22:04:34,22.91177,74.06575,Forward
1709,point 1709,22:05:34,22.91175,74.06585,Forward
1710,point 1710,22:06:34,22.9117,74.06596,Forward
1711,point 1711,22:07:34,22.91165,74.06604,Forward
1712,point 1712,22:08:34,22.91159,74.06608,Forward
1713,point 1713,22:09:34,22.9115,74.06612,Forward
1714,point 1714,22:10:34,22.91135,74.06615,Forward
1715,point 1715,22:11:34,22.91123,74.06619,Forward
1716,point 1716,22:12:34,22.91116,74.06624,Forward
1717,point 1717,22:13:34,22.91112,74.06629,Forward
1718,point 1718,22:14:34,22.91108,74.06636,Forward
1719,point 1719,22:15:34,22.91105,74.06645,Forward
1720,point 1720,22:16:34,22.91098,74.06674,Forward
1721,point 1721,22:17:34,22.91098,74.06675,Forward
1722,point 1722,22:18:34,22.91096,74.06681,Forward
1723,point 1723,22:19:34,22.91093,74.06685,Forward
1724,point 1724,22:20:34,22.91092,74.06685,Forward
1725,point 1725,22:21:34,22.91087,74.0669,Forward
1726,point 1726,22:22:34,22.91083,74.06691,Forward
1727,point 1727,22:23:34,22.91078,74.06691,Forward
1728,point 1728,22:24:34,22.91071,74.0669,Forward
1729,point 1729,22:25:34,22.91068,74.06689,Forward
1730,point 1730,22:26:34,22.91054,74.06677,Forward
1731,point 1731,22:27:34,22.91043,74.06669,Forward
1732,point 1732,22:28:34,22.91035,74.06665,Forward
1733,point 1733,22:29:34,22.91023,74.06662,Forward
1734,point 1734,22:30:34,22.9101,74.06656,Forward
1735,point 1735,22:31:34,22.91001,74.06649,Forward
1736,point 1736,22:32:34,22.90989,74.06636,Forward
1737,point 1737,22:33:34,22.90989,74.06635,Forward
1738,point 1738,22:34:34,22.90986,74.06629,Forward
1739,point 1739,22:35:34,22.90981,74.06627,Forward
1740,point 1740,22:36:34,22.90973,74.06627,Forward
1741,point 1741,22:37:34,22.90967,74.06629,Forward
1742,point 1742,22:38:34,22.90964,74.06631,Forward
1743,point 1743,22:39:34,22.90962,74.06634,Forward
1744,point 1744,22:40:34,22.90953,74.06642,Forward
1745,point 1745,22:41:34,22.90947,74.06651,Forward
1746,point 1746,22:42:34,22.90935,74.06685,Forward
1747,point 1747,22:43:34,22.90929,74.06713,Forward
1748,point 1748,22:44:34,22.90929,74.06714,Forward
1749,point 1749,22:45:34,22.90909,74.06818,Forward
1750,point 1750,22:46:34,22.90904,74.06833,Forward
1751,point 1751,22:47:34,22.90905,74.06837,Forward
1752,point 1752,22:48:34,22.90905,74.0684,Forward
1753,point 1753,22:49:34,22.90903,74.06846,Forward
1754,point 1754,22:50:34,22.90901,74.06849,Forward
1755,point 1755,22:51:34,22.90881,74.06888,Forward
1756,point 1756,22:52:34,22.90871,74.06905,Forward
1757,point 1757,22:53:34,22.90862,74.06924,Forward
1758,point 1758,22:54:34,22.90854,74.06945,Forward
1759,point 1759,22:55:34,22.90846,74.06974,Forward
1760,point 1760,22:56:34,22.90835,74.07031,Forward
1761,point 1761,22:57:34,22.90832,74.07041,Forward
1762,point 1762,22:58:34,22.90832,74.07042,Forward
1763,point 1763,22:59:34,22.9083,74.07048,Forward
1764,point 1764,23:00:34,22.90829,74.07055,Forward
1765,point 1765,23:01:34,22.90826,74.07061,Forward
1766,point 1766,23:02:34,22.90823,74.07065,Forward
1767,point 1767,23:03:34,22.90821,74.07069,Forward
1768,point 1768,23:04:34,22.90814,74.07074,Forward
1769,point 1769,23:05:34,22.908,74.07077,Forward
1770,point 1770,23:06:34,22.90786,74.07075,Forward
1771,point 1771,23:07:34,22.90779,74.07072,Forward
1772,point 1772,23:08:34,22.90767,74.07069,Forward
1773,point 1773,23:09:34,22.90746,74.07057,Forward
1774,point 1774,23:10:34,22.90739,74.07052,Forward
1775,point 1775,23:11:34,22.90735,74.0705,Forward
1776,point 1776,23:12:34,22.90732,74.07046,Forward
1777,point 1777,23:13:34,22.9073,74.07044,Forward
1778,point 1778,23:14:34,22.90728,74.07039,Forward
1779,point 1779,23:15:34,22.90713,74.07028,Forward
1780,point 1780,23:16:34,22.90708,74.07033,Forward
1781,point 1781,23:17:34,22.90707,74.07035,Forward
1782,point 1782,23:18:34,22.90707,74.07036,Forward
1783,point 1783,23:19:34,22.90706,74.07037,Forward
1784,point 1784,23:20:34,22.90703,74.07042,Forward
1785,point 1785,23:21:34,22.907,74.07052,Forward
1786,point 1786,23:22:34,22.90694,74.07065,Forward
1787,point 1787,23:23:34,22.90686,74.0709,Forward
1788,point 1788,23:24:34,22.90669,74.07133,Forward
1789,point 1789,23:25:34,22.90663,74.07153,Forward
1790,point 1790,23:26:34,22.90659,74.07171,Forward
1791,point 1791,23:27:34,22.90658,74.07181,Forward
1792,point 1792,23:28:34,22.90658,74.07189,Forward
1793,point 1793,23:29:34,22.90661,74.07231,Forward
1794,point 1794,23:30:34,22.90666,74.07248,Forward
1795,point 1795,23:31:34,22.90666,74.07277,Forward
1796,point 1796,23:32:34,22.90667,74.07287,Forward
1797,point 1797,23:33:34,22.90666,74.07288,Forward
1798,point 1798,23:34:34,22.90666,74.07291,Forward
1799,point 1799,23:35:34,22.90664,74.07294,Forward
1800,point 1800,23:36:34,22.90663,74.07295,Forward
1801,point 1801,23:37:34,22.90663,74.07297,Forward
1802,point 1802,23:38:34,22.90665,74.07308,Forward
1803,point 1803,23:39:34,22.90666,74.07327,Forward
1804,point 1804,23:40:34,22.90668,74.07344,Forward
1805,point 1805,23:41:34,22.90671,74.0736,Forward
1806,point 1806,23:42:34,22.90674,74.0737,Forward
1807,point 1807,23:43:34,22.90678,74.07391,Forward
1808,point 1808,23:44:34,22.90683,74.07409,Forward
1809,point 1809,23:45:34,22.90684,74.07419,Forward
1810,point 1810,23:46:34,22.90688,74.07442,Forward
1811,point 1811,23:47:34,22.90699,74.07486,Forward
1812,point 1812,23:48:34,22.9071,74.07521,Forward
1813,point 1813,23:49:34,22.9071,74.07523,Forward
1814,point 1814,23:50:34,22.90709,74.07524,Forward
1815,point 1815,23:51:34,22.90708,74.07527,Forward
1816,point 1816,23:52:34,22.90698,74.07542,Forward
1817,point 1817,23:53:34,22.90697,74.07545,Forward
1818,point 1818,23:54:34,22.90697,74.07549,Forward
1819,point 1819,23:55:34,22.90698,74.07553,Forward
1820,point 1820,23:56:34,22.90701,74.07557,Forward
1821,point 1821,23:57:34,22.90703,74.07563,Forward
1822,point 1822,23:58:34,22.90711,74.07578,Forward
1823,point 1823,23:59:34,22.90719,74.076,Forward
1824,point 1824,00:00:34,22.90722,74.07616,Forward
1825,point 1825,00:01:34,22.90728,74.07639,Forward
1826,point 1826,00:02:34,22.90744,74.07688,Forward
1827,point 1827,00:03:34,22.90764,74.0777,Forward
1828,point 1828,00:04:34,22.90765,74.0778,Forward
1829,point 1829,00:05:34,22.90763,74.07816,Forward
1830,point 1830,00:06:34,22.90757,74.07833,Forward
1831,point 1831,00:07:34,22.90746,74.0787,Forward
1832,point 1832,00:08:34,22.90734,74.07905,Forward
1833,point 1833,00:09:34,22.90729,74.0793,Forward
1834,point 1834,00:10:34,22.90727,74.07949,Forward
1835,point 1835,00:11:34,22.90726,74.0797,Forward
1836,point 1836,00:12:34,22.90724,74.07979,Forward
1837,point 1837,00:13:34,22.90712,74.08008,Forward
1838,point 1838,00:14:34,22.90707,74.08024,Forward
1839,point 1839,00:15:34,22.90703,74.08048,Forward
1840,point 1840,00:16:34,22.90703,74.08057,Forward
1841,point 1841,00:17:34,22.90702,74.08065,Forward
1842,point 1842,00:18:34,22.90704,74.08082,Forward
1843,point 1843,00:19:34,22.90708,74.081,Forward
1844,point 1844,00:20:34,22.9071,74.08113,Forward
1845,point 1845,00:21:34,22.9071,74.08159,Forward
1846,point 1846,00:22:34,22.90709,74.08172,Forward
1847,point 1847,00:23:34,22.90705,74.08192,Forward
1848,point 1848,00:24:34,22.90705,74.08198,Forward
1849,point 1849,00:25:34,22.90703,74.08213,Forward
1850,point 1850,00:26:34,22.90703,74.08222,Forward
1851,point 1851,00:27:34,22.90702,74.08231,Forward
1852,point 1852,00:28:34,22.90703,74.08237,Forward
1853,point 1853,00:29:34,22.90706,74.08282,Forward
1854,point 1854,00:30:34,22.90709,74.08308,Forward
1855,point 1855,00:31:34,22.90709,74.08324,Forward
1856,point 1856,00:32:34,22.9071,74.08334,Forward
1857,point 1857,00:33:34,22.90712,74.08344,Forward
1858,point 1858,00:34:34,22.90713,74.08355,Forward
1859,point 1859,00:35:34,22.90716,74.08373,Forward
1860,point 1860,00:36:34,22.90728,74.08408,Forward
1861,point 1861,00:37:34,22.90729,74.08409,Forward
1862,point 1862,00:38:34,22.90734,74.08422,Forward
1863,point 1863,00:39:34,22.90737,74.08434,Forward
1864,point 1864,00:40:34,22.90737,74.08443,Forward
1865,point 1865,00:41:34,22.90735,74.08446,Forward
1866,point 1866,00:42:34,22.90734,74.0845,Forward
1867,point 1867,00:43:34,22.90728,74.08457,Forward
1868,point 1868,00:44:34,22.90712,74.08482,Forward
1869,point 1869,00:45:34,22.90708,74.08495,Forward
1870,point 1870,00:46:34,22.90708,74.08496,Forward
1871,point 1871,00:47:34,22.90706,74.08504,Forward
1872,point 1872,00:48:34,22.90706,74.08529,Forward
1873,point 1873,00:49:34,22.90702,74.08554,Forward
1874,point 1874,00:50:34,22.907,74.08562,Forward
1875,point 1875,00:51:34,22.90696,74.08586,Forward
1876,point 1876,00:52:34,22.90695,74.08597,Forward
1877,point 1877,00:53:34,22.90697,74.08627,Forward
1878,point 1878,00:54:34,22.90696,74.08642,Forward
1879,point 1879,00:55:34,22.9069,74.0867,Forward
1880,point 1880,00:56:34,22.90679,74.0871,Forward
1881,point 1881,00:57:34,22.90676,74.08745,Forward
1882,point 1882,00:58:34,22.90681,74.08825,Forward
1883,point 1883,00:59:34,22.90683,74.08842,Forward
1884,point 1884,01:00:34,22.9068,74.08874,Forward
1885,point 1885,01:01:34,22.90671,74.08892,Forward
1886,point 1886,01:02:34,22.90661,74.0892,Forward
1887,point 1887,01:03:34,22.90647,74.08973,Forward
1888,point 1888,01:04:34,22.90633,74.09019,Forward
1889,point 1889,01:05:34,22.90623,74.09045,Forward
1890,point 1890,01:06:34,22.90622,74.09046,Forward
1891,point 1891,01:07:34,22.90615,74.0906,Forward
1892,point 1892,01:08:34,22.90613,74.09063,Forward
1893,point 1893,01:09:34,22.90605,74.09079,Forward
1894,point 1894,01:10:34,22.90596,74.091,Forward
1895,point 1895,01:11:34,22.90591,74.09118,Forward
1896,point 1896,01:12:34,22.90576,74.09193,Forward
1897,point 1897,01:13:34,22.90572,74.09224,Forward
1898,point 1898,01:14:34,22.90568,74.09238,Forward
1899,point 1899,01:15:34,22.90563,74.09249,Forward
1900,point 1900,01:16:34,22.90563,74.0925,Forward
1901,point 1901,01:17:34,22.90559,74.09258,Forward
1902,point 1902,01:18:34,22.90557,74.09267,Forward
1903,point 1903,01:19:34,22.90541,74.09315,Forward
1904,point 1904,01:20:34,22.90541,74.09331,Forward
1905,point 1905,01:21:34,22.90544,74.09362,Forward
1906,point 1906,01:22:34,22.90544,74.09376,Forward
1907,point 1907,01:23:34,22.90543,74.09388,Forward
1908,point 1908,01:24:34,22.90538,74.0942,Forward
1909,point 1909,01:25:34,22.90532,74.09479,Forward
1910,point 1910,01:26:34,22.90529,74.09495,Forward
1911,point 1911,01:27:34,22.90528,74.09497,Forward
1912,point 1912,01:28:34,22.90527,74.09502,Forward
1913,point 1913,01:29:34,22.90521,74.09521,Forward
1914,point 1914,01:30:34,22.90503,74.09562,Forward
1915,point 1915,01:31:34,22.90479,74.09597,Forward
1916,point 1916,01:32:34,22.90467,74.09625,Forward
1917,point 1917,01:33:34,22.90459,74.09641,Forward
1918,point 1918,01:34:34,22.90453,74.09658,Forward
1919,point 1919,01:35:34,22.90453,74.09659,Forward
1920,point 1920,01:36:34,22.90441,74.09704,Forward
1921,point 1921,01:37:34,22.90439,74.09733,Forward
1922,point 1922,01:38:34,22.90442,74.09772,Forward
1923,point 1923,01:39:34,22.90441,74.09787,Forward
1924,point 1924,01:40:34,22.90443,74.09812,Forward
1925,point 1925,01:41:34,22.90443,74.09833,Forward
1926,point 1926,01:42:34,22.90449,74.09877,Forward
1927,point 1927,01:43:34,22.9045,74.09895,Forward
1928,point 1928,01:44:34,22.90449,74.09901,Forward
1929,point 1929,01:45:34,22.90449,74.09939,Forward
1930,point 1930,01:46:34,22.9047,74.10081,Forward
1931,point 1931,01:47:34,22.90471,74.10097,Forward
1932,point 1932,01:48:34,22.90474,74.10122,Forward
1933,point 1933,01:49:34,22.90462,74.10127,Forward
1934,point 1934,01:50:34,22.90429,74.10143,Forward
1935,point 1935,01:51:34,22.90407,74.10156,Forward
1936,point 1936,01:52:34,22.90355,74.10179,Forward
1937,point 1937,01:53:34,22.90324,74.10197,Forward
1938,point 1938,01:54:34,22.90291,74.10213,Forward
1939,point 1939,01:55:34,22.90283,74.10216,Forward
1940,point 1940,01:56:34,22.90275,74.1022,Forward
1941,point 1941,01:57:34,22.90259,74.10231,Forward
1942,point 1942,01:58:34,22.90248,74.1024,Forward
1943,point 1943,01:59:34,22.90207,74.1028,Forward
1944,point 1944,02:00:34,22.90188,74.10294,Forward
1945,point 1945,02:01:34,22.90172,74.10303,Forward
1946,point 1946,02:02:34,22.90129,74.10322,Forward
1947,point 1947,02:03:34,22.90103,74.10335,Forward
1948,point 1948,02:04:34,22.90071,74.10349,Forward
1949,point 1949,02:05:34,22.90029,74.10373,Forward
1950,point 1950,02:06:34,22.90017,74.10378,Forward
1951,point 1951,02:07:34,22.89994,74.10383,Forward
1952,point 1952,02:08:34,22.8999,74.10392,Forward
1953,point 1953,02:09:34,22.8999,74.10393,Forward
1954,point 1954,02:10:34,22.89974,74.10451,Forward
1955,point 1955,02:11:34,22.89955,74.10553,Forward
1956,point 1956,02:12:34,22.89925,74.10671,Forward
1957,point 1957,02:13:34,22.89918,74.10694,Forward
1958,point 1958,02:14:34,22.89918,74.10696,Forward
1959,point 1959,02:15:34,22.89891,74.10815,Forward
1960,point 1960,02:16:34,22.89886,74.10886,Forward
1961,point 1961,02:17:34,22.8988,74.10918,Forward
1962,point 1962,02:18:34,22.89875,74.10963,Forward
1963,point 1963,02:19:34,22.89874,74.10981,Forward
1964,point 1964,02:20:34,22.89875,74.11004,Forward
1965,point 1965,02:21:34,22.89878,74.11018,Forward
1966,point 1966,02:22:34,22.89879,74.11026,Forward
1967,point 1967,02:23:34,22.89902,74.1111,Forward
1968,point 1968,02:24:34,22.89904,74.11123,Forward
1969,point 1969,02:25:34,22.89905,74.11135,Forward
1970,point 1970,02:26:34,22.89905,74.11158,Forward
1971,point 1971,02:27:34,22.89901,74.11188,Forward
1972,point 1972,02:28:34,22.89899,74.11193,Forward
1973,point 1973,02:29:34,22.89896,74.11206,Forward
1974,point 1974,02:30:34,22.89889,74.11226,Forward
1975,point 1975,02:31:34,22.89872,74.11304,Forward
1976,point 1976,02:32:34,22.89864,74.11331,Forward
1977,point 1977,02:33:34,22.89851,74.114,Forward
1978,point 1978,02:34:34,22.89828,74.11483,Forward
1979,point 1979,02:35:34,22.89818,74.11505,Forward
1980,point 1980,02:36:34,22.89806,74.11525,Forward
1981,point 1981,02:37:34,22.89782,74.11556,Forward
1982,point 1982,02:38:34,22.89767,74.11568,Forward
1983,point 1983,02:39:34,22.89754,74.11577,Forward
1984,point 1984,02:40:34,22.89752,74.11578,Forward
1985,point 1985,02:41:34,22.89734,74.11592,Forward
1986,point 1986,02:42:34,22.89725,74.11605,Forward
1987,point 1987,02:43:34,22.89704,74.11639,Forward
1988,point 1988,02:44:34,22.89675,74.1169,Forward
1989,point 1989,02:45:34,22.89642,74.1174,Forward
1990,point 1990,02:46:34,22.89629,74.11763,Forward
1991,point 1991,02:47:34,22.89624,74.11778,Forward
1992,point 1992,02:48:34,22.89619,74.1179,Forward
1993,point 1993,02:49:34,22.89593,74.11835,Forward
1994,point 1994,02:50:34,22.89571,74.11878,Forward
1995,point 1995,02:51:34,22.89562,74.119,Forward
1996,point 1996,02:52:34,22.89548,74.1193,Forward
1997,point 1997,02:53:34,22.89537,74.11961,Forward
1998,point 1998,02:54:34,22.89527,74.11984,Forward
1999,point 1999,02:55:34,22.89487,74.12087,Forward
2000,point 2000,02:56:34,22.89475,74.12123,Forward
2001,point 2001,02:57:34,22.89467,74.1214,Forward
2002,point 2002,02:58:34,22.89447,74.12177,Forward
2003,point 2003,02:59:34,22.89426,74.12227,Forward
2004,point 2004,03:00:34,22.89408,74.12256,Forward
2005,point 2005,03:01:34,22.89393,74.12276,Forward
2006,point 2006,03:02:34,22.8935,74.12339,Forward
2007,point 2007,03:03:34,22.89303,74.12415,Forward
2008,point 2008,03:04:34,22.89274,74.12458,Forward
2009,point 2009,03:05:34,22.89255,74.12481,Forward
2010,point 2010,03:06:34,22.89242,74.125,Forward
2011,point 2011,03:07:34,22.89182,74.126,Forward
2012,point 2012,03:08:34,22.89179,74.12606,Forward
2013,point 2013,03:09:34,22.89153,74.12646,Forward
2014,point 2014,03:10:34,22.89126,74.12691,Forward
2015,point 2015,03:11:34,22.89092,74.12753,Forward
2016,point 2016,03:12:34,22.89074,74.1278,Forward
2017,point 2017,03:13:34,22.89061,74.12796,Forward
2018,point 2018,03:14:34,22.8905,74.12813,Forward
2019,point 2019,03:15:34,22.89029,74.12861,Forward
2020,point 2020,03:16:34,22.8902,74.12871,Forward
2021,point 2021,03:17:34,22.89012,74.12882,Forward
2022,point 2022,03:18:34,22.89008,74.12886,Forward
2023,point 2023,03:19:34,22.88989,74.1291,Forward
2024,point 2024,03:20:34,22.8898,74.12926,Forward
2025,point 2025,03:21:34,22.88976,74.12937,Forward
2026,point 2026,03:22:34,22.8897,74.12958,Forward
2027,point 2027,03:23:34,22.88956,74.12987,Forward
2028,point 2028,03:24:34,22.88952,74.12994,Forward
2029,point 2029,03:25:34,22.88922,74.1308,Forward
